CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb
3767,hepta_190,2020_Townsend,3767,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-6.61,hepta_190,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_190.log,0.154053,0.0614635
6344,L1_3.2.3.4.3.1,2021_Kelly,6344,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.37,L1_3.2.3.4.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6344.log,0.154053,0.0985046
5123,hepta_1546,2020_Townsend,5123,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.58,hepta_1546,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1546.log,0.154055,0.0856114
5175,hepta_1598,2020_Townsend,5175,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.78,hepta_1598,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1598.log,0.154072,0.0500364
6946,L3_3.4.3.3.1,2021_Kelly,6946,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.12,L3_3.4.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6946.log,0.154073,0.0993277
1054,Compound.10,2015_Wang,1054,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.82,Compound.10,/media/liuwei/1T/water/pdb_log/2015_Wang/Compound.10.log,0.154077,0.0412441
4810,hepta_1233,2020_Townsend,4810,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.9,hepta_1233,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1233.log,0.154119,0.0462696
5321,hepta_1744,2020_Townsend,5321,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.69,hepta_1744,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1744.log,0.154119,0.0547283
3710,hepta_133,2020_Townsend,3710,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-6.03,hepta_133,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_133.log,0.154156,0.0676123
6802,L2_2.2.3.3.1,2021_Kelly,6802,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.2,L2_2.2.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6802.log,0.154222,0.0964766
6429,L1_4.2.3.1.3.1,2021_Kelly,6429,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.18,L1_4.2.3.1.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6429.log,0.154232,0.080211
4171,hepta_594,2020_Townsend,4171,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.63,hepta_594,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_594.log,0.154242,0.0543903
5203,hepta_1626,2020_Townsend,5203,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.53,hepta_1626,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1626.log,0.15425,0.0531942
4934,hepta_1357,2020_Townsend,4934,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.76,hepta_1357,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1357.log,0.154254,0.0554182
1559,2.1-08H,2016_Furukawa,1559,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-5,2.1-08H,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.1-08H.log,0.154272,0.0461238
1176,1.2-03,2016_Furukawa,1176,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.12,1.2-03,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.2-03.log,0.154309,0.0591477
4795,hepta_1218,2020_Townsend,4795,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.4,hepta_1218,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1218.log,0.154322,0.0623424
6378,L1_3.4.2.4.1.1,2021_Kelly,6378,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.83,L1_3.4.2.4.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6378.log,0.154336,0.101169
6362,L1_3.3.4.2.3.1,2021_Kelly,6362,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.82,L1_3.3.4.2.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6362.log,0.154343,0.0812441
5797,L1_10.2.4.2.4.2,2021_Kelly,5797,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.93,L1_10.2.4.2.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5797.log,0.154362,0.0770064
6834,L2_3.4.1.2.1,2021_Kelly,6834,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.23,L2_3.4.1.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6834.log,0.154374,0.100775
5334,hepta_1757,2020_Townsend,5334,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.31,hepta_1757,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1757.log,0.154379,0.0584051
1136,1.1-03,2016_Furukawa,1136,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-5.45,1.1-03,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.1-03.log,0.154386,0.0572314
3733,hepta_156,2020_Townsend,3733,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.9,hepta_156,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_156.log,0.154403,0.0912364
4655,hepta_1078,2020_Townsend,4655,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.32,hepta_1078,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1078.log,0.154422,0.0664784
1207,1.2-34,2016_Furukawa,1207,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-7.24,1.2-34,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.2-34.log,0.154424,0.037396
5719,L1_1.2.4.2.1.1,2021_Kelly,5719,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.12,L1_1.2.4.2.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5719.log,0.154426,0.0847782
4515,hepta_938,2020_Townsend,4515,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.12,hepta_938,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_938.log,0.154434,0.0592518
6677,L1_8.2.4.3.3.1,2021_Kelly,6677,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.64,L1_8.2.4.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6677.log,0.154442,0.078476
4450,hepta_873,2020_Townsend,4450,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,hepta_873,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_873.log,0.154468,0.0537028
6821,L2_3.1.4.4.1,2021_Kelly,6821,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.01,L2_3.1.4.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6821.log,0.154513,0.0883873
5326,hepta_1749,2020_Townsend,5326,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.61,hepta_1749,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1749.log,0.154536,0.0628152
4726,hepta_1149,2020_Townsend,4726,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.67,hepta_1149,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1149.log,0.154554,0.0649664
1287,1.4-34,2016_Furukawa,1287,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-6.98,1.4-34,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.4-34.log,0.154571,0.0451654
4239,hepta_662,2020_Townsend,4239,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.39,hepta_662,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_662.log,0.154621,0.070753
4770,hepta_1193,2020_Townsend,4770,CC(C)C[C@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.4,hepta_1193,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1193.log,0.154628,0.0659686
6786,L2_2.1.2.2.1,2021_Kelly,6786,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.57,L2_2.1.2.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6786.log,0.154638,0.094361
3640,hepta_63,2020_Townsend,3640,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.26,hepta_63,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_63.log,0.154668,0.068894
2531,hexa_17,2020_Townsend,2531,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.36,hexa_17,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_17.log,0.154678,0.0424858
3199,hexa_685,2020_Townsend,3199,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.54,hexa_685,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_685.log,0.154698,0.0473856
4005,hepta_428,2020_Townsend,4005,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.33,hepta_428,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_428.log,0.154734,0.0768113
4757,hepta_1180,2020_Townsend,4757,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-6.16,hepta_1180,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1180.log,0.154744,0.0616467
5868,L1_11.2.2.1.3.2,2021_Kelly,5868,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.83,L1_11.2.2.1.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5868.log,0.15478,0.0960586
1160,1.1-27,2016_Furukawa,1160,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-5.17,1.1-27,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.1-27.log,0.154825,0.0409254
6525,L1_5.3.4.2.3.1,2021_Kelly,6525,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.72,L1_5.3.4.2.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6525.log,0.154875,0.0946868
5362,hepta_1785,2020_Townsend,5362,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,-5.57,hepta_1785,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1785.log,0.154884,0.0534546
1546,2.1-13Me,2016_Furukawa,1546,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.08,2.1-13Me,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.1-13Me.log,0.154908,0.0518423
6470,L1_4.4.4.2.3.1,2021_Kelly,6470,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.32,L1_4.4.4.2.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6470.log,0.154921,0.0864956
1776,2.7-09H,2016_Furukawa,1776,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-6.95,2.7-09H,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.7-09H.log,0.154939,0.0459788
4586,hepta_1009,2020_Townsend,4586,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hepta_1009,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1009.log,0.154951,0.0583591
3548,hexa_1034,2020_Townsend,3548,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.33,hexa_1034,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_1034.log,0.154968,0.0341424
5256,hepta_1679,2020_Townsend,5256,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-10,hepta_1679,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1679.log,0.154968,0.0525454
4232,hepta_655,2020_Townsend,4232,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-10,hepta_655,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_655.log,0.155013,0.0663392
4240,hepta_663,2020_Townsend,4240,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.7,hepta_663,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_663.log,0.155028,0.0866171
3694,hepta_117,2020_Townsend,3694,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.91,hepta_117,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_117.log,0.155048,0.0629846
7003,L4_1.4.4.1.1,2021_Kelly,7003,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.55,L4_1.4.4.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_7003.log,0.15512,0.0772395
1288,1.4-35,2016_Furukawa,1288,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.28,1.4-35,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.4-35.log,0.155162,0.0461132
5370,hepta_1793,2020_Townsend,5370,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.47,hepta_1793,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1793.log,0.155209,0.0527777
3786,hepta_209,2020_Townsend,3786,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.85,hepta_209,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_209.log,0.155212,0.0679596
5515,hepta_1938,2020_Townsend,5515,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-6.34,hepta_1938,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1938.log,0.155223,0.0639474
4324,hepta_747,2020_Townsend,4324,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.15,hepta_747,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_747.log,0.155345,0.0629149
5850,L1_11.1.1.4.1.2,2021_Kelly,5850,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.48,L1_11.1.1.4.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5850.log,0.155364,0.0922798
