CycPeptMPDB_ID,Source,Original_Name_in_Source_Literature,Monomer_Length,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA
3981,2020_Townsend,hepta_404,7,Circle,0.251727,0.110367,-36.9146,9.64,8.33,1.31,0.163508,0.0435628,9.907,8.495,1.412
3982,2020_Townsend,hepta_405,7,Circle,0.166431,0.0522982,-38.0375,9.519,8.183,1.336,0.148297,0.0418727,9.201,7.999,1.202
3983,2020_Townsend,hepta_406,7,Circle,0.179822,0.0456625,-50.115,9.737,8.38,1.357,0.162155,0.0551732,8.88,7.713,1.167
3984,2020_Townsend,hepta_407,7,Circle,0.152667,0.0535411,-40.204,9.599,8.045,1.554,0.21754,0.084077,8.746,7.603,1.143
3985,2020_Townsend,hepta_408,7,Circle,0.161721,0.0499323,-21.8435,8.76,7.541,1.219,0.125417,0.040569,8.678,7.474,1.204
3986,2020_Townsend,hepta_409,7,Circle,0.220648,0.0939456,-36.5935,9.172,7.91,1.262,0.139147,0.0595771,8.822,7.652,1.17
3987,2020_Townsend,hepta_410,7,Circle,0.167854,0.083251,-34.0172,9.355,7.923,1.432,0.186928,0.0658765,9.075,7.997,1.078
3988,2020_Townsend,hepta_411,7,Circle,0.130445,0.0524838,-43.3925,9.17,7.881,1.289,0.151973,0.050313,8.797,7.625,1.172
3989,2020_Townsend,hepta_412,7,Circle,0.148673,0.050351,-28.2151,9.173,7.894,1.279,0.173111,0.0579157,8.991,7.716,1.275
3990,2020_Townsend,hepta_413,7,Circle,0.203657,0.0941406,-25.4155,8.956,7.769,1.187,0.167364,0.0722305,8.587,7.616,0.971
3992,2020_Townsend,hepta_415,7,Circle,0.101929,0.0413567,-28.1391,8.779,7.663,1.116,0.111796,0.0354472,8.6,7.59,1.01
3993,2020_Townsend,hepta_416,7,Circle,0.125688,0.041892,-32.2789,9.142,7.934,1.208,0.164048,0.089008,8.868,7.817,1.051
3994,2020_Townsend,hepta_417,7,Circle,0.14367,0.0468295,-16.2922,8.751,7.604,1.147,0.130894,0.0389463,8.839,7.707,1.132
3995,2020_Townsend,hepta_418,7,Circle,0.158574,0.062593,-27.9376,9.624,8.076,1.548,0.115826,0.0501842,8.891,7.851,1.04
3996,2020_Townsend,hepta_419,7,Circle,0.172407,0.0657952,-33.6883,9.313,8.041,1.272,0.166368,0.0668842,8.979,7.761,1.218
3997,2020_Townsend,hepta_420,7,Circle,0.166268,0.0656116,-33.4616,9.576,8.187,1.389,0.147535,0.0587402,8.889,7.923,0.966
3998,2020_Townsend,hepta_421,7,Circle,0.161084,0.0505516,-29.977,9.179,7.87,1.309,0.13129,0.0519766,9.254,8.126,1.128
3999,2020_Townsend,hepta_422,7,Circle,0.136664,0.0410808,-29.709,9.45,8.191,1.259,0.149938,0.0563943,9.331,8.11,1.221
4000,2020_Townsend,hepta_423,7,Circle,0.205452,0.0865763,-30.7911,9.382,8.008,1.374,0.142991,0.0545657,8.782,7.785,0.997
4001,2020_Townsend,hepta_424,7,Circle,0.124144,0.0455151,-35.2671,9.52,8.059,1.461,0.147252,0.0492011,8.99,7.852,1.138
4002,2020_Townsend,hepta_425,7,Circle,0.150433,0.0535369,-27.6934,8.952,7.654,1.298,0.132161,0.0389401,8.821,7.496,1.325
4003,2020_Townsend,hepta_426,7,Circle,0.142717,0.0496297,-30.3315,9.047,7.721,1.326,0.0948055,0.0322453,8.635,7.504,1.131
4004,2020_Townsend,hepta_427,7,Circle,0.159909,0.0650267,-28.7138,9.145,7.951,1.194,0.154294,0.057482,8.824,7.775,1.049
4005,2020_Townsend,hepta_428,7,Circle,0.193005,0.0768113,-33.4033,9.021,7.738,1.283,0.14774,0.0422094,8.618,7.683,0.935
4006,2020_Townsend,hepta_429,7,Circle,0.124874,0.0503054,-26.6959,9.422,8.189,1.233,0.157411,0.0635318,9.288,8.068,1.22
4007,2020_Townsend,hepta_430,7,Circle,0.146527,0.0493064,-22.4039,9.477,8.257,1.22,0.166673,0.0743132,9.284,8.173,1.111
4008,2020_Townsend,hepta_431,7,Circle,0.133325,0.0491086,-25.6015,9.045,7.706,1.339,0.137132,0.0464838,9.133,7.992,1.141
4009,2020_Townsend,hepta_432,7,Circle,0.128732,0.0463598,-25.7856,9.585,8.223,1.362,0.128019,0.0492454,9.636,8.278,1.358
4010,2020_Townsend,hepta_433,7,Circle,0.148301,0.0463318,-33.0622,9.267,8.206,1.061,0.174884,0.0608208,9.184,8.134,1.05
4011,2020_Townsend,hepta_434,7,Circle,0.120022,0.0427831,-24.235,9.123,7.921,1.202,0.124692,0.0562113,8.848,7.908,0.94
4012,2020_Townsend,hepta_435,7,Circle,0.135726,0.0420019,-23.3393,9.649,8.406,1.243,0.220288,0.108268,8.895,7.716,1.179
4013,2020_Townsend,hepta_436,7,Circle,0.153845,0.0469635,-21.8024,9.357,8.147,1.21,0.116236,0.0334348,8.889,7.761,1.128
4014,2020_Townsend,hepta_437,7,Circle,0.181877,0.0642167,-28.2169,9.484,8.267,1.217,0.176736,0.0652475,9.082,8.071,1.011
4015,2020_Townsend,hepta_438,7,Circle,0.16366,0.0618321,-20.8424,9.233,7.983,1.25,0.147034,0.0495415,9.304,8.088,1.216
4016,2020_Townsend,hepta_439,7,Circle,0.189599,0.0850041,-29.6028,8.78,7.591,1.189,0.119952,0.0341742,8.801,7.875,0.926
4017,2020_Townsend,hepta_440,7,Circle,0.174624,0.0633258,-43.557,9.534,8.022,1.512,0.136255,0.0567052,8.499,7.222,1.277
4018,2020_Townsend,hepta_441,7,Circle,0.147478,0.0485493,-27.0024,9.134,8.007,1.127,0.127956,0.0351573,9.037,7.865,1.172
4019,2020_Townsend,hepta_442,7,Circle,0.122688,0.047076,-23.5481,9.389,8.082,1.307,0.113414,0.0420246,9.124,7.918,1.206
4020,2020_Townsend,hepta_443,7,Circle,0.118194,0.046172,-28.2932,9.286,7.924,1.362,0.123097,0.0380104,8.94,7.738,1.202
4021,2020_Townsend,hepta_444,7,Circle,0.16425,0.0628424,-23.7461,9.324,8.15,1.174,0.133283,0.0477789,9.159,7.994,1.165
4022,2020_Townsend,hepta_445,7,Circle,0.113279,0.0394188,-38.3275,9.316,8.225,1.091,0.122768,0.0445029,9.126,8.185,0.941
4023,2020_Townsend,hepta_446,7,Circle,0.150111,0.0407295,-25.7597,9.34,8.165,1.175,0.131922,0.0390788,9.139,8.019,1.12
4024,2020_Townsend,hepta_447,7,Circle,0.159801,0.0535958,-19.0015,9.231,7.968,1.263,0.144892,0.049215,9.251,7.972,1.279
4025,2020_Townsend,hepta_448,7,Circle,0.153611,0.0525231,-30.4657,9.011,7.654,1.357,0.152195,0.06147,8.915,7.716,1.199
4026,2020_Townsend,hepta_449,7,Circle,0.192014,0.0857607,-32.5664,8.99,7.59,1.4,0.124548,0.0366785,8.732,7.711,1.021
4027,2020_Townsend,hepta_450,7,Circle,0.207768,0.100475,-30.9891,9.529,8.182,1.347,0.145897,0.0483954,8.859,7.971,0.888
4028,2020_Townsend,hepta_451,7,Circle,0.143269,0.0510367,-32.2662,9.445,8.3,1.145,0.165876,0.0792656,9.084,8.171,0.913
4029,2020_Townsend,hepta_452,7,Circle,0.16483,0.0538387,-28.6412,8.799,7.639,1.16,0.132571,0.0390133,8.757,7.553,1.204
4030,2020_Townsend,hepta_453,7,Circle,0.191912,0.0933937,-38.6991,9.132,7.876,1.256,0.106118,0.0323614,8.657,7.556,1.101
4031,2020_Townsend,hepta_454,7,Circle,0.092811,0.0389136,-29.0147,9.303,8.205,1.098,0.200149,0.085161,9.266,8.186,1.08
4032,2020_Townsend,hepta_455,7,Circle,0.14887,0.0517983,-24.3509,9.611,8.397,1.214,0.135415,0.047576,9.322,8.161,1.161
4033,2020_Townsend,hepta_456,7,Circle,0.121652,0.0467049,-22.0146,9.419,8.298,1.121,0.107298,0.0327067,9.059,8.153,0.906
4034,2020_Townsend,hepta_457,7,Circle,0.153665,0.0651651,-18.117,9.085,8.141,0.944,0.112376,0.0314821,8.911,8.055,0.856
4035,2020_Townsend,hepta_458,7,Circle,0.173622,0.05723,-27.9653,9.146,7.851,1.295,0.153495,0.0535134,8.646,7.479,1.167
4036,2020_Townsend,hepta_459,7,Circle,0.190958,0.0789249,-28.5979,9.532,8.299,1.233,0.137361,0.0475717,9.528,8.41,1.118
4037,2020_Townsend,hepta_460,7,Circle,0.174291,0.0565915,-27.3397,9.526,8.36,1.166,0.164394,0.0449438,9.324,8.171,1.153
4038,2020_Townsend,hepta_461,7,Circle,0.193452,0.0698618,-33.3488,9.539,8.241,1.298,0.120461,0.046011,8.698,7.532,1.166
4039,2020_Townsend,hepta_462,7,Circle,0.12195,0.0506467,-24.3001,9.308,8.075,1.233,0.122938,0.0497149,9.206,8.047,1.159
4040,2020_Townsend,hepta_463,7,Circle,0.131234,0.0393002,-24.1291,9.654,8.485,1.169,0.150826,0.0496081,9.522,8.478,1.044
4041,2020_Townsend,hepta_464,7,Circle,0.113736,0.0345731,-27.6284,9.115,7.949,1.166,0.123692,0.0413934,9.137,8.158,0.979
4042,2020_Townsend,hepta_465,7,Circle,0.146617,0.0527274,-24.1706,9.271,8.038,1.233,0.107492,0.0365871,9.332,8.105,1.227
4043,2020_Townsend,hepta_466,7,Circle,0.155105,0.0554617,-31.4324,9.628,8.305,1.323,0.123855,0.047773,9.092,7.984,1.108
4044,2020_Townsend,hepta_467,7,Circle,0.148936,0.0439808,-35.3046,9.217,7.953,1.264,0.128241,0.0366698,8.834,7.801,1.033
4045,2020_Townsend,hepta_468,7,Circle,0.150563,0.0468729,-28.7198,9.044,7.79,1.254,0.156783,0.0566818,9.08,7.867,1.213
4046,2020_Townsend,hepta_469,7,Circle,0.22038,0.0867487,-32.6654,9.501,8.041,1.46,0.157399,0.0533965,8.584,7.472,1.112
4047,2020_Townsend,hepta_470,7,Circle,0.213931,0.0779421,-31.5971,9.475,8.295,1.18,0.147377,0.0520684,9.015,7.956,1.059
4048,2020_Townsend,hepta_471,7,Circle,0.184695,0.0658709,-37.9503,9.608,8.336,1.272,0.134582,0.0474393,9.123,8.087,1.036
4049,2020_Townsend,hepta_472,7,Circle,0.172493,0.0660285,-35.4661,9.174,8.01,1.164,0.149686,0.0462556,9.057,8.159,0.898
4050,2020_Townsend,hepta_473,7,Circle,0.144676,0.0494768,-38.6826,9.004,7.782,1.222,0.147711,0.0551346,9.146,7.982,1.164
4051,2020_Townsend,hepta_474,7,Circle,0.120762,0.048658,-26.2285,9.096,7.841,1.255,0.138659,0.0515734,8.616,7.623,0.993
4052,2020_Townsend,hepta_475,7,Circle,0.171213,0.0535976,-29.6272,9.479,8.226,1.253,0.165383,0.0496966,9.424,8.139,1.285
4053,2020_Townsend,hepta_476,7,Circle,0.121801,0.0323929,-26.0056,9.245,8.372,0.873,0.118962,0.0444062,9.005,8.151,0.854
4054,2020_Townsend,hepta_477,7,Circle,0.149591,0.0502729,-23.8377,8.994,7.733,1.261,0.160005,0.0534731,8.944,7.813,1.131
4055,2020_Townsend,hepta_478,7,Circle,0.116283,0.0431269,-30.536,8.967,7.653,1.314,0.178162,0.0692275,8.837,7.792,1.045
4056,2020_Townsend,hepta_479,7,Circle,0.158599,0.0453187,-30.653,9.524,8.208,1.316,0.152969,0.044109,9.543,8.207,1.336
4057,2020_Townsend,hepta_480,7,Circle,0.155872,0.0438981,-32.8883,9.045,7.771,1.274,0.116072,0.0460305,8.7,7.693,1.007
4058,2020_Townsend,hepta_481,7,Circle,0.145835,0.0527189,-44.5858,9.668,8.33,1.338,0.125295,0.0442942,8.789,7.876,0.913
4059,2020_Townsend,hepta_482,7,Circle,0.197653,0.0771945,-29.0978,9.751,8.447,1.304,0.14088,0.0471244,9.245,8.077,1.168
4060,2020_Townsend,hepta_483,7,Circle,0.186948,0.0754467,-31.5885,9.77,8.364,1.406,0.215444,0.0836675,9.564,8.296,1.268
4061,2020_Townsend,hepta_484,7,Circle,0.158969,0.043665,-24.9421,9.399,8.204,1.195,0.136398,0.0438864,9.007,7.755,1.252
4062,2020_Townsend,hepta_485,7,Circle,0.209921,0.0836571,-33.5135,9.722,8.518,1.204,0.127839,0.0347762,8.995,8.166,0.829
4063,2020_Townsend,hepta_486,7,Circle,0.184308,0.0540513,-31.5008,9.724,8.383,1.341,0.197816,0.0691151,9.703,8.385,1.318
4064,2020_Townsend,hepta_487,7,Circle,0.206337,0.0842596,-31.2957,9.538,8.224,1.314,0.167686,0.0581628,9.447,8.279,1.168
4065,2020_Townsend,hepta_488,7,Circle,0.151109,0.055132,-23.31,9.385,8.191,1.194,0.187208,0.0538208,9.382,8.328,1.054
4066,2020_Townsend,hepta_489,7,Circle,0.166174,0.053234,-28.2937,9.74,8.502,1.238,0.159255,0.0452647,9.644,8.453,1.191
4067,2020_Townsend,hepta_490,7,Circle,0.148632,0.0497085,-32.5506,9.291,8.203,1.088,0.137085,0.038239,9.328,8.104,1.224
4068,2020_Townsend,hepta_491,7,Circle,0.120878,0.0487643,-24.4437,8.969,8.061,0.908,0.17538,0.10071,8.811,7.94,0.871
4069,2020_Townsend,hepta_492,7,Circle,0.164204,0.0493881,-22.6431,8.873,7.548,1.325,0.146007,0.0564807,8.82,7.905,0.915
4070,2020_Townsend,hepta_493,7,Circle,0.165479,0.0461699,-24.1318,9.367,8.26,1.107,0.138318,0.0371574,9.54,8.377,1.163
4071,2020_Townsend,hepta_494,7,Circle,0.17993,0.0628258,-31.7406,9.328,8.139,1.189,0.154666,0.0426465,8.92,7.806,1.114
4072,2020_Townsend,hepta_495,7,Circle,0.209684,0.0945821,-36.6085,9.159,7.895,1.264,0.163247,0.0698901,9.075,8.107,0.968
4073,2020_Townsend,hepta_496,7,Circle,0.162466,0.0464676,-24.6512,9.185,8.055,1.13,0.157891,0.0411908,9.09,8.172,0.918
4074,2020_Townsend,hepta_497,7,Circle,0.160609,0.0525624,-25.9097,9.5,8.354,1.146,0.129585,0.0521338,9.315,8.195,1.12
4075,2020_Townsend,hepta_498,7,Circle,0.140237,0.0562016,-31.0861,9.388,8.196,1.192,0.152228,0.0559587,9.358,8.187,1.171
4076,2020_Townsend,hepta_499,7,Circle,0.233585,0.0909851,-25.9372,9.372,8.136,1.236,0.157875,0.0465197,9.363,8.297,1.066
4077,2020_Townsend,hepta_500,7,Circle,0.120858,0.0432986,-23.0205,9.106,8.049,1.057,0.130937,0.0426288,9.198,8.189,1.009
4078,2020_Townsend,hepta_501,7,Circle,0.129443,0.0436834,-40.6686,8.991,7.637,1.354,0.165071,0.0457042,8.582,7.432,1.15
4079,2020_Townsend,hepta_502,7,Circle,0.161536,0.0509135,-40.8429,8.761,7.446,1.315,0.157427,0.053875,8.713,7.645,1.068
4080,2020_Townsend,hepta_503,7,Circle,0.156754,0.039628,-18.5895,9.288,8.167,1.121,0.125812,0.0400915,9.346,8.308,1.038
4081,2020_Townsend,hepta_504,7,Circle,0.177635,0.0486025,-30.6651,9.504,8.237,1.267,0.145162,0.0542846,9.469,8.134,1.335
4082,2020_Townsend,hepta_505,7,Circle,0.150661,0.043668,-33.6209,9.33,8.035,1.295,0.131157,0.0505637,9.026,7.715,1.311
4083,2020_Townsend,hepta_506,7,Circle,0.174863,0.0584299,-40.1178,9.05,7.818,1.232,0.16867,0.0445629,9.265,8.335,0.93
4084,2020_Townsend,hepta_507,7,Circle,0.176669,0.0587067,-33.9317,9.873,8.604,1.269,0.160041,0.053751,9.703,8.608,1.095
4085,2020_Townsend,hepta_508,7,Circle,0.198281,0.0666396,-35.2327,9.606,8.31,1.296,0.170509,0.0644262,9.284,8.071,1.213
4086,2020_Townsend,hepta_509,7,Circle,0.165835,0.0543049,-28.2778,9.466,8.073,1.393,0.186021,0.0630462,9.287,8.051,1.236
4087,2020_Townsend,hepta_510,7,Circle,0.149365,0.0397503,-32.7364,9.627,8.448,1.179,0.163853,0.0477,9.373,8.114,1.259
4088,2020_Townsend,hepta_511,7,Circle,0.143492,0.0422704,-23.1209,8.993,7.695,1.298,0.158242,0.0586848,9.354,8.25,1.104
4089,2020_Townsend,hepta_512,7,Circle,0.199968,0.0680489,-33.495,9.793,8.447,1.346,0.157921,0.0408191,9.628,8.476,1.152
4090,2020_Townsend,hepta_513,7,Circle,0.173588,0.0570036,-27.8134,9.542,8.33,1.212,0.130361,0.0430256,9.245,8.202,1.043
4091,2020_Townsend,hepta_514,7,Circle,0.183675,0.0575287,-28.4372,9.28,8.034,1.246,0.153883,0.0464085,9.573,8.334,1.239
4092,2020_Townsend,hepta_515,7,Circle,0.222973,0.099125,-23.3994,8.908,7.753,1.155,0.141241,0.0509672,8.686,7.657,1.029
4093,2020_Townsend,hepta_516,7,Circle,0.135992,0.0360812,-14.8671,8.52,7.547,0.973,0.132641,0.03114,8.452,7.479,0.973
4094,2020_Townsend,hepta_517,7,Circle,0.13249,0.0448069,-22.8318,8.624,7.55,1.074,0.207336,0.0735831,8.735,7.652,1.083
4095,2020_Townsend,hepta_518,7,Circle,0.131232,0.0367373,-21.4305,8.727,7.557,1.17,0.147316,0.0450296,8.88,7.661,1.219
4096,2020_Townsend,hepta_519,7,Circle,0.155647,0.0637274,-34.5883,9.23,7.921,1.309,0.123876,0.0557752,8.822,7.782,1.04
4097,2020_Townsend,hepta_520,7,Circle,0.110963,0.0412663,-33.6905,8.844,7.474,1.37,0.106454,0.0386277,8.823,7.737,1.086
4098,2020_Townsend,hepta_521,7,Circle,0.115857,0.0357911,-16.9927,8.86,7.969,0.891,0.118728,0.0385526,8.712,7.858,0.854
4099,2020_Townsend,hepta_522,7,Circle,0.18163,0.086866,-35.088,9.451,8.163,1.288,0.132484,0.0473533,9.098,7.924,1.174
4100,2020_Townsend,hepta_523,7,Circle,0.175374,0.0673217,-18.9732,8.932,7.865,1.067,0.104316,0.0398018,8.816,7.797,1.019
4102,2020_Townsend,hepta_525,7,Circle,0.131741,0.0463589,-26.3969,8.937,7.8,1.137,0.189859,0.0861081,8.64,7.708,0.932
4103,2020_Townsend,hepta_526,7,Circle,0.138994,0.0557468,-31.8608,9.288,7.873,1.415,0.182676,0.0830843,9.205,7.84,1.365
4104,2020_Townsend,hepta_527,7,Circle,0.206646,0.09632,-31.6449,9.311,8.144,1.167,0.102156,0.0328417,8.582,7.681,0.901
4105,2020_Townsend,hepta_528,7,Circle,0.229747,0.118554,-31.2083,9.415,8.108,1.307,0.114093,0.0327925,8.722,7.557,1.165
4106,2020_Townsend,hepta_529,7,Circle,0.144192,0.0403271,-39.0532,9.42,7.974,1.446,0.23085,0.127664,8.943,7.855,1.088
4107,2020_Townsend,hepta_530,7,Circle,0.125964,0.0412489,-15.2558,8.825,7.886,0.939,0.11979,0.0349884,8.55,7.679,0.871
4108,2020_Townsend,hepta_531,7,Circle,0.162072,0.0742469,-25.2249,8.886,7.856,1.03,0.114622,0.0337458,8.71,7.727,0.983
4109,2020_Townsend,hepta_532,7,Circle,0.143867,0.0499125,-39.5701,9.73,8.355,1.375,0.134208,0.0466122,8.806,7.731,1.075
4110,2020_Townsend,hepta_533,7,Circle,0.135167,0.0382761,-16.218,8.716,7.628,1.088,0.138518,0.0361292,8.752,7.668,1.084
4111,2020_Townsend,hepta_534,7,Circle,0.143088,0.0451116,-28.397,9.083,7.897,1.186,0.120374,0.0326557,8.636,7.663,0.973
4112,2020_Townsend,hepta_535,7,Circle,0.152075,0.0468887,-32.6833,9.408,7.922,1.486,0.20019,0.0786068,8.985,7.761,1.224
4113,2020_Townsend,hepta_536,7,Circle,0.183025,0.0692198,-30.6972,9.683,8.413,1.27,0.251038,0.115351,9.146,8.011,1.135
4114,2020_Townsend,hepta_537,7,Circle,0.162513,0.0569299,-26.6102,9.625,8.513,1.112,0.133699,0.0478138,8.937,8.032,0.905
4116,2020_Townsend,hepta_539,7,Circle,0.109311,0.0424823,-26.0065,8.918,8.056,0.862,0.144214,0.0517331,9.17,8.001,1.169
4117,2020_Townsend,hepta_540,7,Circle,0.127401,0.0481031,-32.7084,9.325,8.108,1.217,0.12599,0.0421854,9.004,7.856,1.148
4118,2020_Townsend,hepta_541,7,Circle,0.151808,0.05772,-28.4272,9.515,8.299,1.216,0.169696,0.0644128,8.808,7.935,0.873
4119,2020_Townsend,hepta_542,7,Circle,0.11921,0.0501667,-34.5082,9.427,8.008,1.419,0.230594,0.100952,8.945,8.013,0.932
4120,2020_Townsend,hepta_543,7,Circle,0.146117,0.0514473,-21.5066,9.364,8.407,0.957,0.109562,0.0377026,8.699,7.896,0.803
4122,2020_Townsend,hepta_545,7,Circle,0.124414,0.0499033,-31.7992,9.363,8.25,1.113,0.100447,0.0328006,8.824,8.063,0.761
4123,2020_Townsend,hepta_546,7,Circle,0.1445,0.0485421,-28.0453,9.07,7.705,1.365,0.144077,0.054536,8.528,7.275,1.253
4124,2020_Townsend,hepta_547,7,Circle,0.15681,0.0493182,-22.3405,9.116,8.103,1.013,0.116016,0.0391115,8.961,8.012,0.949
4125,2020_Townsend,hepta_548,7,Circle,0.247498,0.120491,-34.0037,9.34,8.283,1.057,0.208959,0.0997933,9.323,8.159,1.164
4126,2020_Townsend,hepta_549,7,Circle,0.124782,0.0413472,-24.398,9.181,8.078,1.103,0.116319,0.0386962,9.07,8.052,1.018
4129,2020_Townsend,hepta_552,7,Circle,0.147366,0.0602302,-30.8753,9.707,8.461,1.246,0.173193,0.0641938,8.947,7.995,0.952
4130,2020_Townsend,hepta_553,7,Circle,0.157254,0.0526126,-26.0624,8.847,7.84,1.007,0.16033,0.0578525,8.722,7.768,0.954
4131,2020_Townsend,hepta_554,7,Circle,0.145341,0.0337762,-17.2428,8.701,7.752,0.949,0.141619,0.0423311,8.86,7.726,1.134
4132,2020_Townsend,hepta_555,7,Circle,0.150977,0.0487186,-42.5434,9.254,8.038,1.216,0.148707,0.04881,8.964,7.901,1.063
4133,2020_Townsend,hepta_556,7,Circle,0.143936,0.0403411,-29.7707,9.488,8.359,1.129,0.107428,0.0369134,8.713,7.833,0.88
4134,2020_Townsend,hepta_557,7,Circle,0.144954,0.043953,-27.7563,9.296,7.946,1.35,0.102195,0.0459328,8.885,7.823,1.062
4135,2020_Townsend,hepta_558,7,Circle,0.158417,0.0389515,-28.6447,8.626,7.381,1.245,0.13737,0.0334193,8.918,7.841,1.077
4136,2020_Townsend,hepta_559,7,Circle,0.145094,0.0426379,-34.7547,8.997,7.82,1.177,0.155626,0.0474461,8.835,7.745,1.09
4137,2020_Townsend,hepta_560,7,Circle,0.125223,0.0366771,-22.1033,8.541,7.394,1.147,0.139468,0.044248,8.763,7.652,1.111
4138,2020_Townsend,hepta_561,7,Circle,0.116993,0.0371867,-23.9293,9.136,7.961,1.175,0.149162,0.0580642,9.296,8.22,1.076
4140,2020_Townsend,hepta_563,7,Circle,0.173273,0.0772978,-24.5231,9.66,8.457,1.203,0.153325,0.0522245,9.364,8.347,1.017
4141,2020_Townsend,hepta_564,7,Circle,0.191312,0.0612721,-30.7482,9.477,8.231,1.246,0.137544,0.0431115,8.487,7.404,1.083
4142,2020_Townsend,hepta_565,7,Circle,0.138886,0.0410379,-26.3865,8.618,7.588,1.03,0.123172,0.0344634,8.824,7.919,0.905
4143,2020_Townsend,hepta_566,7,Circle,0.133333,0.0398915,-22.1138,8.656,7.625,1.031,0.137023,0.0402396,8.714,7.694,1.02
4144,2020_Townsend,hepta_567,7,Circle,0.156527,0.0486795,-28.4848,9.281,8.163,1.118,0.143993,0.041796,8.814,7.895,0.919
4145,2020_Townsend,hepta_568,7,Circle,0.117632,0.0403465,-40.3837,8.798,7.63,1.168,0.130966,0.0351408,8.791,7.919,0.872
4146,2020_Townsend,hepta_569,7,Circle,0.148429,0.0404063,-20.6073,9.383,8.305,1.078,0.141647,0.0451952,9.463,8.377,1.086
4147,2020_Townsend,hepta_570,7,Circle,0.132224,0.0520514,-24.0593,9.067,7.701,1.366,0.141726,0.0353038,8.997,7.823,1.174
4148,2020_Townsend,hepta_571,7,Circle,0.166607,0.0553433,-30.3265,9.317,7.904,1.413,0.122062,0.0363779,9.181,8.147,1.034
4149,2020_Townsend,hepta_572,7,Circle,0.214769,0.0867002,-31.0173,9.125,7.939,1.186,0.204985,0.0954771,9.382,8.177,1.205
4150,2020_Townsend,hepta_573,7,Circle,0.131097,0.049694,-23.2975,9.17,8.081,1.089,0.145243,0.044349,9.353,8.125,1.228
4151,2020_Townsend,hepta_574,7,Circle,0.158621,0.0485073,-32.5199,9.651,8.571,1.08,0.13646,0.0559904,8.997,8.149,0.848
4152,2020_Townsend,hepta_575,7,Circle,0.162427,0.0451522,-30.2456,9.567,8.304,1.263,0.14725,0.0420683,9.534,8.3,1.234
4153,2020_Townsend,hepta_576,7,Circle,0.236665,0.100933,-40.1629,9.594,8.446,1.148,0.175342,0.0764451,9.13,8.11,1.02
4154,2020_Townsend,hepta_577,7,Circle,0.134878,0.0490873,-23.2852,9.149,8.184,0.965,0.136182,0.0401034,9.242,8.269,0.973
4155,2020_Townsend,hepta_578,7,Circle,0.198236,0.100079,-31.7572,9.204,8.109,1.095,0.206607,0.0976564,8.875,7.946,0.929
4156,2020_Townsend,hepta_579,7,Circle,0.153815,0.0502516,-22.949,9.026,7.947,1.079,0.138613,0.0506738,8.782,7.786,0.996
4157,2020_Townsend,hepta_580,7,Circle,0.163327,0.0420114,-37.8531,9.402,8.114,1.288,0.16355,0.0637807,9.456,8.328,1.128
4158,2020_Townsend,hepta_581,7,Circle,0.150368,0.0573387,-34.2752,9.422,8.261,1.161,0.123627,0.035629,8.638,7.745,0.893
4159,2020_Townsend,hepta_582,7,Circle,0.138903,0.0422036,-23.523,8.774,7.477,1.297,0.158906,0.0593444,9.36,8.076,1.284
4160,2020_Townsend,hepta_583,7,Circle,0.150284,0.0523616,-28.3749,9.799,8.414,1.385,0.130407,0.0410557,8.994,7.859,1.135
4161,2020_Townsend,hepta_584,7,Circle,0.125532,0.0390618,-29.2863,9.324,8.069,1.255,0.180352,0.0638184,9.171,8.126,1.045
4162,2020_Townsend,hepta_585,7,Circle,0.129002,0.038786,-22.5992,9.012,7.954,1.058,0.170179,0.0683718,9.182,8.164,1.018
4163,2020_Townsend,hepta_586,7,Circle,0.145139,0.0432435,-23.7695,8.832,7.511,1.321,0.177391,0.0633702,9.178,8.158,1.02
4164,2020_Townsend,hepta_587,7,Circle,0.152143,0.0518023,-24.9946,9.321,8.434,0.887,0.156327,0.0397726,9.25,8.263,0.987
4165,2020_Townsend,hepta_588,7,Circle,0.191747,0.061162,-28.6018,9.214,8.164,1.05,0.140515,0.0417435,9.394,8.357,1.037
4166,2020_Townsend,hepta_589,7,Circle,0.171924,0.0410196,-25.4885,9.505,8.376,1.129,0.147878,0.0382161,9.516,8.411,1.105
4167,2020_Townsend,hepta_590,7,Circle,0.166731,0.048066,-23.9973,9.028,7.787,1.241,0.165595,0.0525409,9.002,8.083,0.919
4168,2020_Townsend,hepta_591,7,Circle,0.191541,0.0660124,-44.0111,9.535,8.311,1.224,0.139967,0.0523222,8.935,7.752,1.183
4169,2020_Townsend,hepta_592,7,Circle,0.16135,0.0387122,-34.5715,9.427,8.316,1.111,0.182908,0.0738167,9.413,8.231,1.182
4170,2020_Townsend,hepta_593,7,Circle,0.182228,0.0639101,-24.6967,9.515,8.426,1.089,0.163617,0.0566582,9.358,8.268,1.09
4171,2020_Townsend,hepta_594,7,Circle,0.179488,0.0543903,-42.8145,9.862,8.737,1.125,0.186128,0.0674376,9.013,7.968,1.045
4172,2020_Townsend,hepta_595,7,Circle,0.149274,0.03667,-30.6548,9.753,8.789,0.964,0.128401,0.0435001,9.329,8.332,0.997
