CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9
3610,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_33,3610,-5.79,7,7,Circle,0.197338,0.0628652,-27.7617,9.459,8.196,1.263,0.156795,0.0446032,9.128,8.145,0.983,9,86,train,train,train,train,train,test,train,train,test,train
3609,2020_Townsend,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_32,3609,-6.14,7,7,Circle,0.180878,0.0590854,-24.572,9.289,7.968,1.321,0.126198,0.0415988,9.1,7.828,1.272,90,63,train,train,val,train,train,train,train,train,train,train
3608,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_31,3608,-10.0,7,7,Circle,0.169506,0.0526072,-27.6798,9.329,7.956,1.373,0.176119,0.0525416,8.955,7.703,1.252,36,17,val,train,train,train,train,train,val,train,train,val
3607,2020_Townsend,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_30,3607,-5.17,7,7,Circle,0.15127,0.0469667,-29.8384,9.375,8.163,1.212,0.140873,0.0453701,9.392,8.174,1.218,6,100,train,train,train,train,train,test,val,train,train,train
3604,2020_Townsend,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_27,3604,-5.96,7,7,Circle,0.13421,0.0516101,-28.0064,9.58,8.367,1.213,0.113707,0.0370827,9.248,8.168,1.08,90,25,train,train,train,train,train,train,train,train,train,train
3603,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_26,3603,-5.98,7,7,Circle,0.158618,0.0600653,-42.0859,9.678,8.302,1.376,0.168529,0.0549517,8.994,7.831,1.163,96,80,train,train,train,train,test,train,train,train,train,train
3602,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_25,3602,-5.97,7,7,Circle,0.158359,0.0488773,-28.1589,9.177,7.826,1.351,0.173292,0.0696152,9.223,7.852,1.371,44,5,train,train,train,val,train,train,train,train,train,train
3600,2020_Townsend,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_23,3600,-5.07,7,7,Circle,0.158516,0.0654131,-27.7977,9.377,8.139,1.238,0.193978,0.0739726,8.981,7.841,1.14,8,14,train,train,train,train,train,train,train,train,val,train
3599,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_22,3599,-5.2,7,7,Circle,0.154855,0.0783962,-29.3913,9.475,8.312,1.163,0.136641,0.0483178,9.009,8.021,0.988,75,51,train,val,train,train,train,train,train,train,val,train
3597,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_20,3597,-4.99,7,7,Circle,0.149693,0.0422064,-20.543,9.71,8.472,1.238,0.181162,0.05065,9.44,8.289,1.151,55,42,train,train,train,val,train,train,train,val,train,train
3596,2020_Townsend,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_19,3596,-5.81,7,7,Circle,0.17854,0.0579344,-42.587,10.019,8.785,1.234,0.139977,0.04614,9.55,8.564,0.986,13,3,train,train,train,train,train,train,train,test,train,test
3595,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_18,3595,-5.33,7,7,Circle,0.126745,0.0488098,-45.6786,9.737,8.408,1.329,0.142492,0.0471511,9.158,7.969,1.189,32,63,train,train,train,val,train,val,train,train,train,train
3594,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_17,3594,-5.68,7,7,Circle,0.13403,0.0424513,-44.2768,9.657,8.256,1.401,0.1093,0.0431347,9.175,7.911,1.264,62,73,test,train,train,train,train,test,val,train,train,train
3593,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_16,3593,-5.46,7,7,Circle,0.130327,0.0452418,-16.0603,8.983,7.964,1.019,0.140367,0.0482026,9.358,8.244,1.114,28,38,train,train,val,train,train,train,test,train,train,train
3592,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_15,3592,-5.2,7,7,Circle,0.16765,0.0661918,-36.7823,9.747,8.372,1.375,0.131769,0.0330566,8.739,7.832,0.907,91,72,train,test,train,train,train,train,train,train,train,train
3590,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_13,3590,-6.15,7,7,Circle,0.148846,0.0681032,-32.5124,9.396,8.058,1.338,0.142852,0.0457796,8.865,7.777,1.088,8,18,train,test,train,train,train,train,train,train,train,train
3589,2020_Townsend,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_12,3589,-6.69,7,7,Circle,0.191973,0.0654496,-32.8749,9.671,8.391,1.28,0.152779,0.0453635,9.285,8.068,1.217,26,55,train,train,train,train,train,train,test,test,val,train
3588,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_11,3588,-5.43,7,7,Circle,0.166831,0.0631387,-24.4045,9.213,7.903,1.31,0.169001,0.0570498,9.112,7.807,1.305,54,74,train,train,test,test,train,train,train,train,train,val
3587,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_10,3587,-5.63,7,7,Circle,0.209376,0.0820441,-29.1274,9.388,8.083,1.305,0.210551,0.0886743,9.408,8.133,1.275,7,19,train,train,train,train,test,train,train,train,val,train
3586,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_9,3586,-5.67,7,7,Circle,0.145518,0.0577304,-38.711,9.402,8.1,1.302,0.117415,0.0356008,8.925,7.689,1.236,53,32,train,train,train,train,train,train,train,train,val,val
3585,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_8,3585,-5.97,7,7,Circle,0.156934,0.0563467,-21.71,9.157,7.919,1.238,0.16768,0.0627448,9.037,7.892,1.145,15,18,train,train,test,train,train,train,val,train,train,val
3583,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_6,3583,-10.0,7,7,Circle,0.153341,0.054752,-26.5704,9.507,8.114,1.393,0.15647,0.0485239,9.432,8.064,1.368,31,45,val,train,test,train,train,train,train,train,train,train
3582,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_5,3582,-5.82,7,7,Circle,0.143054,0.0557962,-24.5139,9.086,7.815,1.271,0.129162,0.0470463,9.181,8.007,1.174,3,89,train,train,train,val,train,train,train,train,train,train
3581,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_4,3581,-6.09,7,7,Circle,0.151691,0.0450669,-22.1753,8.794,7.634,1.16,0.118901,0.0352329,8.871,7.685,1.186,59,41,train,train,train,train,val,test,val,val,train,train
3580,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_3,3580,-6.05,7,7,Circle,0.166432,0.049081,-33.7822,9.339,7.913,1.426,0.145869,0.0436828,8.634,7.565,1.069,46,35,train,train,train,train,train,train,val,train,train,val
3579,2020_Townsend,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_2,3579,-6.21,7,7,Circle,0.135468,0.0376449,-16.1165,8.686,7.719,0.967,0.132309,0.0295345,8.795,7.763,1.032,41,71,train,train,train,train,train,train,val,train,train,train
3578,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_1,3578,-6.26,7,7,Circle,0.233066,0.102856,-39.1887,9.592,8.185,1.407,0.211463,0.0713416,9.033,7.933,1.1,67,32,train,test,train,train,train,train,test,train,train,train
3577,2020_Townsend,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,hepta_0,3577,-6.56,7,7,Circle,0.171265,0.0690464,-28.4834,9.239,7.968,1.271,0.107198,0.0440956,8.722,7.473,1.249,58,93,train,train,train,train,train,train,train,train,train,test
3576,2020_Townsend,C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,hexa_1062,3576,-6.28,6,6,Circle,0.203356,0.0601596,-32.8218,8.585,7.573,1.012,0.158838,0.0388464,8.356,7.436,0.92,45,92,train,train,train,val,test,train,test,train,test,train
3573,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,hexa_1059,3573,-5.45,6,6,Circle,0.18766,0.0521494,-31.777,8.534,7.586,0.948,0.131363,0.0296467,8.453,7.495,0.958,5,28,train,val,train,val,train,train,train,train,train,train
3571,2020_Townsend,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,hexa_1057,3571,-5.31,6,6,Circle,0.134552,0.0344336,-24.8388,8.371,7.469,0.902,0.160591,0.032123,8.588,7.472,1.116,53,30,train,train,train,train,train,train,train,train,train,train
3566,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_1052,3566,-5.72,6,6,Circle,0.169779,0.0643523,-24.9217,8.322,7.313,1.009,0.166287,0.0472875,8.421,7.257,1.164,71,37,val,val,train,train,train,train,train,test,train,val
3565,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_1051,3565,-6.22,6,6,Circle,0.192174,0.0689133,-28.8339,8.336,7.328,1.008,0.17266,0.0377824,8.445,7.376,1.069,88,10,test,train,train,train,train,train,test,train,train,train
3564,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hexa_1050,3564,-5.43,6,6,Circle,0.141887,0.0361044,-20.2518,8.499,7.518,0.981,0.135287,0.0386272,8.349,7.468,0.881,30,33,train,train,train,train,train,val,train,test,train,train
3563,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,hexa_1049,3563,-5.09,6,6,Circle,0.155173,0.0404257,-22.0726,8.563,7.531,1.032,0.126949,0.0282413,8.252,7.24,1.012,43,26,test,test,val,train,val,train,val,train,train,val
3562,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,hexa_1048,3562,-5.49,6,6,Circle,0.152108,0.0446229,-23.7583,8.443,7.295,1.148,0.221942,0.0969708,8.586,7.483,1.103,87,58,train,train,train,train,train,train,train,train,train,train
3560,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,hexa_1046,3560,-5.22,6,6,Circle,0.217517,0.102677,-24.1156,8.421,7.388,1.033,0.134323,0.0398369,8.33,7.338,0.992,12,70,val,test,test,train,val,train,test,train,train,train
3559,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hexa_1045,3559,-4.9,6,6,Circle,0.153324,0.0355938,-27.9078,8.661,7.445,1.216,0.123423,0.0413356,8.212,7.195,1.017,88,60,train,train,train,train,train,train,test,val,train,train
3558,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_1044,3558,-5.14,6,6,Circle,0.166735,0.0572317,-23.1893,8.682,7.636,1.046,0.137991,0.0331327,8.543,7.596,0.947,81,42,train,train,test,train,train,val,train,train,train,train
3556,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,hexa_1042,3556,-4.81,6,6,Circle,0.12375,0.0319504,-19.4269,8.245,7.393,0.852,0.12787,0.0349565,8.645,7.666,0.979,30,70,train,train,train,val,train,train,train,val,train,train
3555,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,hexa_1041,3555,-5.55,6,6,Circle,0.154871,0.0369195,-22.173,8.54,7.412,1.128,0.21265,0.0749939,8.378,7.419,0.959,93,85,train,test,train,train,train,train,train,train,train,train
3554,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,hexa_1040,3554,-5.52,6,6,Circle,0.184846,0.0667946,-33.2993,8.421,7.287,1.134,0.257414,0.118396,8.404,7.287,1.117,59,66,train,train,train,train,train,train,val,train,train,train
3553,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hexa_1039,3553,-5.25,6,6,Circle,0.147095,0.051159,-29.2418,8.275,7.259,1.016,0.129623,0.0342636,8.375,7.355,1.02,24,48,train,train,val,train,test,train,test,train,train,train
3552,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,hexa_1038,3552,-5.21,6,6,Circle,0.185269,0.0599877,-22.3862,8.34,7.462,0.878,0.173641,0.0528873,8.496,7.623,0.873,15,25,test,train,train,train,train,train,train,train,test,train
3551,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_1037,3551,-5.21,6,6,Circle,0.158782,0.0506513,-28.4493,8.356,7.153,1.203,0.169698,0.0387787,8.309,7.294,1.015,18,90,train,train,train,test,train,train,test,train,val,val
3550,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hexa_1036,3550,-5.3,6,6,Circle,0.148742,0.0338263,-31.8766,8.658,7.486,1.172,0.165852,0.0413732,8.481,7.371,1.11,46,12,train,train,train,train,train,train,train,train,train,test
3549,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_1035,3549,-5.95,6,6,Circle,0.147645,0.036719,-27.4282,8.415,7.301,1.114,0.206657,0.0761719,8.291,7.282,1.009,44,62,train,val,train,train,train,train,train,train,val,train
3546,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hexa_1032,3546,-4.97,6,6,Circle,0.144534,0.0358728,-15.3022,8.476,7.445,1.031,0.113937,0.0306689,8.285,7.273,1.012,65,59,val,train,train,test,train,train,train,train,train,train
3545,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,hexa_1031,3545,-4.87,6,6,Circle,0.118988,0.0376728,-19.9879,8.473,7.44,1.033,0.129268,0.0385528,8.49,7.572,0.918,34,42,train,train,train,val,test,train,test,train,test,train
3544,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_1030,3544,-5.26,6,6,Circle,0.151685,0.0336568,-26.7558,8.323,7.244,1.079,0.139069,0.0322645,8.222,7.143,1.079,40,82,train,train,train,train,train,train,train,train,train,train
3543,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_1029,3543,-5.09,6,6,Circle,0.155957,0.0498399,-24.2392,8.393,7.416,0.977,0.164208,0.0445347,8.361,7.399,0.962,85,11,train,train,train,test,train,train,train,val,test,train
3542,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hexa_1028,3542,-5.06,6,6,Circle,0.197716,0.0945422,-21.1397,8.379,7.283,1.096,0.113665,0.0333033,8.409,7.317,1.092,39,74,test,train,train,train,train,train,train,train,train,val
3541,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,hexa_1027,3541,-4.9,6,6,Circle,0.10298,0.0395251,-26.7084,8.458,7.437,1.021,0.145452,0.0329811,8.28,7.491,0.789,41,100,train,train,train,train,train,train,train,train,train,train
3540,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_1026,3540,-5.83,6,6,Circle,0.128604,0.0378944,-29.8485,8.515,7.446,1.069,0.152205,0.0502304,8.335,7.255,1.08,3,95,train,train,train,val,train,train,train,train,test,train
3539,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_1025,3539,-6.46,6,6,Circle,0.189839,0.0712931,-33.4518,8.583,7.282,1.301,0.133115,0.0303283,8.111,7.205,0.906,41,58,train,test,train,train,train,train,test,train,train,train
3538,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,hexa_1024,3538,-4.85,6,6,Circle,0.148353,0.0498359,-20.9557,8.431,7.481,0.95,0.194683,0.10047,8.244,7.31,0.934,76,56,train,train,train,train,train,train,train,train,train,train
3537,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hexa_1023,3537,-4.87,6,6,Circle,0.135933,0.0486409,-21.1719,8.455,7.39,1.065,0.110865,0.0415242,8.368,7.369,0.999,66,97,test,test,train,train,train,train,test,test,train,train
3536,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_1022,3536,-5.47,6,6,Circle,0.178001,0.0710271,-18.4168,8.463,7.329,1.134,0.133695,0.0327411,8.454,7.597,0.857,49,9,train,test,train,test,train,train,train,train,train,train
3535,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_1021,3535,-5.69,6,6,Circle,0.142813,0.0355992,-25.2743,8.412,7.326,1.086,0.121074,0.035064,8.205,7.146,1.059,29,9,train,train,train,train,train,train,train,train,val,val
3534,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,hexa_1020,3534,-5.28,6,6,Circle,0.161189,0.0497083,-28.3495,8.424,7.22,1.204,0.16893,0.0456131,8.399,7.247,1.152,9,71,val,test,val,train,test,test,train,train,train,train
